RECORDEDATTIME,DIRECTIONREF,VEHICLEREF,VEHICLELOCATION_LATITUDE,VEHICLELOCATION_LONGITUDE,EXPECTEDARRIVALTIME,SCHEDULEDARRIVALTIME
01-06-2017 00:03,0,NYCT_7125,40.64639,-73.778857,01-06-2017 00:04,23:35:00
01-06-2017 00:03,0,NYCT_7399,40.765275,-73.818286,01-06-2017 00:04,24:02:59
01-06-2017 00:03,1,NYCT_6037,40.781082,-73.954428,01-06-2017 00:04,23:39:28
01-06-2017 00:03,1,NYCT_2659,40.607212,-74.162095,01-06-2017 00:04,24:06:33
01-06-2017 00:03,0,NYCT_4702,40.700944,-73.926144,NA,23:36:04
01-06-2017 00:03,0,NYCT_5512,40.816419,-73.916999,01-06-2017 00:04,24:05:00
01-06-2017 00:03,0,NYCT_5819,40.866706,-73.893665,01-06-2017 00:04,24:04:59
01-06-2017 00:03,0,NYCT_7235,40.700808,-73.925905,01-06-2017 00:03,24:05:04
01-06-2017 00:03,0,NYCT_6845,40.726518,-73.750645,01-06-2017 00:04,23:55:18
01-06-2017 00:03,0,NYCT_7130,40.668612,-73.93162,01-06-2017 00:03,23:48:00
01-06-2017 00:03,0,NYCT_4055,40.538487,-74.159698,01-06-2017 00:03,24:01:18
01-06-2017 00:03,0,NYCT_8394,40.862564,-73.9051,01-06-2017 00:04,24:04:00
01-06-2017 00:03,1,NYCT_7174,40.626191,-73.952191,01-06-2017 00:04,24:05:08
01-06-2017 00:03,0,NYCT_4591,40.709469,-73.960317,01-06-2017 00:04,24:04:00
01-06-2017 00:03,0,NYCT_5885,40.814555,-73.95541,01-06-2017 00:04,23:57:07
01-06-2017 00:03,1,NYCT_7152,40.634143,-73.945425,01-06-2017 00:04,23:43:00
01-06-2017 00:03,1,NYCT_391,40.609369,-74.024144,01-06-2017 00:03,24:04:00
01-06-2017 00:03,1,NYCT_5247,40.767637,-73.95612,01-06-2017 00:04,24:02:00
01-06-2017 00:03,1,NYCT_451,40.630241,-74.009812,01-06-2017 00:04,24:04:50
01-06-2017 00:03,0,NYCT_5595,40.877341,-73.866315,01-06-2017 00:04,23:50:31
01-06-2017 00:03,0,NYCT_4872,40.601067,-73.936155,01-06-2017 00:04,24:06:02
01-06-2017 00:03,1,NYCT_4608,40.632192,-73.947594,01-06-2017 00:03,24:00:00
01-06-2017 00:03,0,NYCT_6744,40.772045,-73.982289,01-06-2017 00:03,23:52:00
01-06-2017 00:03,1,NYCT_5638,40.702444,-74.011357,01-06-2017 00:04,23:16:00
01-06-2017 00:03,0,NYCT_4431,40.73579,-73.876606,01-06-2017 00:04,24:09:59
01-06-2017 00:03,0,NYCT_5530,40.716195,-73.97972,01-06-2017 00:03,24:04:00
01-06-2017 00:03,1,NYCT_2607,40.544083,-74.144387,01-06-2017 00:04,24:09:16
01-06-2017 00:03,1,NYCT_7040,40.641827,-74.07561,NA,24:00:46
01-06-2017 00:03,1,NYCT_8197,40.638661,-74.07577,01-06-2017 00:03,24:02:58
01-06-2017 00:03,0,NYCT_3875,40.820894,-73.958135,01-06-2017 00:03,23:56:23
01-06-2017 00:03,0,NYCT_5540,40.728529,-73.975902,01-06-2017 00:03,24:02:05
01-06-2017 00:03,0,NYCT_4817,40.646783,-73.779416,01-06-2017 00:03,23:57:00
01-06-2017 00:03,1,NYCT_6746,40.712208,-73.980708,01-06-2017 00:04,24:01:29
01-06-2017 00:03,1,NYCT_8196,40.580581,-74.110931,01-06-2017 00:03,24:01:00
01-06-2017 00:03,0,NYCT_750,40.5829,-73.960008,01-06-2017 00:03,24:00:42
01-06-2017 00:03,1,NYCT_6489,40.712981,-73.735941,NA,24:01:49
01-06-2017 00:03,1,NYCT_5763,40.848494,-73.867283,01-06-2017 00:04,23:54:50
01-06-2017 00:03,0,NYCT_6537,40.68874,-73.912259,01-06-2017 00:03,24:04:00
01-06-2017 00:03,0,NYCT_8496,40.754783,-73.706802,01-06-2017 00:04,24:02:00
01-06-2017 00:03,1,NYCT_8184,40.637092,-74.076197,01-06-2017 00:04,24:02:43
01-06-2017 00:03,0,NYCT_5858,40.812985,-73.956554,01-06-2017 00:06,23:59:52
01-06-2017 00:03,0,NYCT_7614,40.634543,-73.992828,01-06-2017 00:04,23:58:59
01-06-2017 00:03,0,NYCT_7614,40.634543,-73.992828,01-06-2017 00:04,24:01:09
01-06-2017 00:03,0,NYCT_6580,40.750681,-73.832375,01-06-2017 00:04,24:06:27
01-06-2017 00:03,0,NYCT_366,40.63452,-74.01057,01-06-2017 00:03,24:03:00
01-06-2017 00:03,0,NYCT_6369,40.817914,-73.953979,01-06-2017 00:05,24:03:00
01-06-2017 00:03,1,NYCT_6081,40.854497,-73.928673,01-06-2017 00:04,23:59:55
01-06-2017 00:03,1,NYCT_2652,40.762027,-73.971743,01-06-2017 00:04,23:53:01
01-06-2017 00:03,1,NYCT_1241,40.804829,-73.937086,01-06-2017 00:03,24:12:00
01-06-2017 00:03,0,NYCT_6728,40.8096,-73.96262,NA,24:01:21
01-06-2017 00:03,0,NYCT_4406,40.881296,-73.878945,01-06-2017 00:04,24:03:48
01-06-2017 00:03,1,NYCT_4448,40.730439,-73.886627,01-06-2017 00:04,23:57:35
01-06-2017 00:03,1,NYCT_5577,40.836481,-73.916025,01-06-2017 00:05,24:05:59
01-06-2017 00:03,0,NYCT_8133,40.598547,-74.080551,01-06-2017 00:04,24:03:30
01-06-2017 00:03,0,NYCT_8002,40.712553,-73.784213,01-06-2017 00:03,24:02:00
01-06-2017 00:03,0,NYCT_5228,40.779566,-73.983904,01-06-2017 00:04,24:04:00
01-06-2017 00:03,1,NYCT_4615,40.610489,-73.923458,NA,23:15:00
01-06-2017 00:03,1,NYCT_6772,40.752831,-73.98136,01-06-2017 00:03,24:03:00
01-06-2017 00:03,1,NYCT_8107,40.647079,-73.779486,NA,NA
01-06-2017 00:03,0,NYCT_6420,40.741468,-73.985428,01-06-2017 00:03,24:01:01
01-06-2017 00:03,1,NYCT_4626,40.589668,-73.939893,01-06-2017 00:03,24:00:33
01-06-2017 00:03,1,NYCT_4888,40.573154,-74.001683,01-06-2017 00:04,24:08:00
01-06-2017 00:03,1,NYCT_6651,40.817011,-73.948056,01-06-2017 00:04,24:03:29
01-06-2017 00:03,1,NYCT_4887,40.59995,-73.999375,01-06-2017 00:03,24:04:19
01-06-2017 00:03,0,NYCT_4447,40.69326,-73.973169,01-06-2017 00:03,24:02:39
01-06-2017 00:03,1,NYCT_422,40.611669,-74.035166,NA,NA
01-06-2017 00:03,1,NYCT_5759,40.85157,-73.902468,01-06-2017 00:03,24:01:21
01-06-2017 00:03,0,NYCT_668,40.641293,-73.982866,01-06-2017 00:04,24:04:31
01-06-2017 00:03,0,NYCT_5586,40.860562,-73.890747,01-06-2017 00:03,24:04:00
01-06-2017 00:03,1,NYCT_8028,40.752867,-73.783357,01-06-2017 00:03,24:05:20
01-06-2017 00:03,0,NYCT_6879,40.70793,-73.795748,01-06-2017 00:04,24:05:56
01-06-2017 00:03,1,NYCT_8317,40.637683,-74.079922,01-06-2017 00:03,24:04:35
01-06-2017 00:03,1,NYCT_5285,40.738466,-73.999479,01-06-2017 00:03,24:05:00
01-06-2017 00:03,1,NYCT_360,40.648512,-73.99935,01-06-2017 00:03,23:56:43
01-06-2017 00:03,1,NYCT_335,40.615849,-74.034172,NA,23:57:55
01-06-2017 00:03,0,NYCT_4795,40.840728,-73.838609,01-06-2017 00:04,24:04:26
01-06-2017 00:03,0,NYCT_4338,40.878914,-73.885117,01-06-2017 00:04,24:02:48
01-06-2017 00:03,0,NYCT_6903,40.702836,-73.808354,01-06-2017 00:03,24:01:27
01-06-2017 00:03,0,NYCT_4734,40.875026,-73.909144,01-06-2017 00:04,23:58:48
01-06-2017 00:03,1,NYCT_8359,40.826795,-73.926522,01-06-2017 00:04,24:05:00
01-06-2017 00:03,1,NYCT_6527,40.704759,-73.902121,NA,23:21:59
01-06-2017 00:03,1,NYCT_5848,40.801484,-73.9682,NA,NA
01-06-2017 00:03,1,NYCT_4237,40.618623,-73.926843,NA,23:56:00
01-06-2017 00:03,0,NYCT_5635,40.866496,-73.894974,01-06-2017 00:04,24:04:24
01-06-2017 00:03,0,NYCT_4748,40.851487,-73.882201,01-06-2017 00:04,24:06:34
01-06-2017 00:03,1,NYCT_5053,40.705515,-73.959713,01-06-2017 00:04,23:59:08
01-06-2017 00:03,0,NYCT_6397,40.819671,-73.944232,01-06-2017 00:03,23:54:54
01-06-2017 00:03,1,NYCT_5304,40.721684,-73.986583,01-06-2017 00:04,24:03:00
01-06-2017 00:03,0,NYCT_3998,40.743499,-73.922992,01-06-2017 00:04,24:11:19
01-06-2017 00:03,1,NYCT_6061,40.701667,-74.011687,01-06-2017 00:03,23:36:00
01-06-2017 00:03,1,NYCT_6813,40.699927,-73.941431,01-06-2017 00:03,23:50:00
01-06-2017 00:03,0,NYCT_8441,40.665009,-73.719292,01-06-2017 00:04,23:53:23
01-06-2017 00:03,0,NYCT_5264,40.761256,-73.830972,01-06-2017 00:06,24:06:16
01-06-2017 00:03,1,NYCT_262,40.6607,-73.979256,01-06-2017 00:03,24:00:41
01-06-2017 00:03,0,NYCT_6709,40.82967,-73.941853,01-06-2017 00:03,24:01:37
01-06-2017 00:03,0,NYCT_5961,40.850915,-73.893882,NA,23:48:40
01-06-2017 00:03,0,NYCT_7225,40.644835,-73.901978,01-06-2017 00:03,24:04:00
01-06-2017 00:03,1,NYCT_2667,40.718809,-74.002384,01-06-2017 00:03,24:03:51
01-06-2017 00:03,0,NYCT_4127,40.757824,-73.790264,01-06-2017 00:03,24:04:47
01-06-2017 00:03,1,NYCT_5007,40.589071,-73.944301,01-06-2017 00:03,24:06:18
01-06-2017 00:03,0,NYCT_4114,40.697972,-73.96193,01-06-2017 00:04,24:03:00
01-06-2017 00:03,0,NYCT_7216,40.710351,-73.964351,01-06-2017 00:03,00:04:01
01-06-2017 00:03,1,NYCT_4826,40.697402,-73.814079,01-06-2017 00:03,24:01:54
01-06-2017 00:03,1,NYCT_8373,40.885317,-73.895319,01-06-2017 00:03,24:02:10
01-06-2017 00:03,1,NYCT_5552,40.711824,-73.999238,01-06-2017 00:03,24:00:59
01-06-2017 00:03,1,NYCT_5043,40.608818,-73.941466,NA,24:04:32
01-06-2017 00:03,1,NYCT_5964,40.805221,-73.939429,01-06-2017 00:03,24:01:07
01-06-2017 00:03,0,NYCT_4560,40.733658,-73.939364,01-06-2017 00:04,24:00:00
01-06-2017 00:03,0,NYCT_417,40.649176,-73.91686,01-06-2017 00:04,24:06:19
01-06-2017 00:03,1,NYCT_7726,40.848837,-73.936684,01-06-2017 00:03,23:50:00
01-06-2017 00:03,0,NYCT_470,40.644709,-73.97489,01-06-2017 00:04,24:02:58
01-06-2017 00:03,1,NYCT_3925,40.726222,-74.005691,01-06-2017 00:04,23:59:00
01-06-2017 00:03,0,NYCT_5578,40.840635,-73.912601,01-06-2017 00:04,24:01:07
01-06-2017 00:03,0,NYCT_6518,40.737531,-73.877263,01-06-2017 00:03,24:04:00
01-06-2017 00:03,1,NYCT_4590,40.66543,-73.956964,01-06-2017 00:03,24:07:55
01-06-2017 00:03,0,NYCT_7210,40.708774,-73.958888,01-06-2017 00:03,24:11:00
01-06-2017 00:03,1,NYCT_3874,40.785456,-73.969216,NA,23:56:00
01-06-2017 00:03,1,NYCT_6821,40.677133,-73.900465,01-06-2017 00:05,24:01:00
01-06-2017 00:03,1,NYCT_4189,40.75809,-73.861048,01-06-2017 00:03,23:58:08
01-06-2017 00:03,0,NYCT_8050,40.713407,-73.780676,01-06-2017 00:04,24:03:30
01-06-2017 00:03,0,NYCT_1212,40.814326,-73.929025,01-06-2017 00:04,23:58:14
01-06-2017 00:03,1,NYCT_3995,40.700348,-73.910205,01-06-2017 00:03,24:20:37
01-06-2017 00:03,0,NYCT_5516,40.743937,-74.004702,01-06-2017 00:03,24:04:33
01-06-2017 00:03,1,NYCT_4449,40.747637,-73.940959,01-06-2017 00:03,00:00:48
01-06-2017 00:03,1,NYCT_786,40.680509,-73.983961,01-06-2017 00:04,24:02:09
01-06-2017 00:03,1,NYCT_5676,40.848503,-73.883043,01-06-2017 00:04,24:01:15
01-06-2017 00:03,1,NYCT_5293,40.742343,-73.991474,01-06-2017 00:04,24:10:00
01-06-2017 00:03,1,NYCT_8277,40.590566,-74.192674,NA,23:59:04
01-06-2017 00:03,0,NYCT_5835,40.778958,-73.954309,01-06-2017 00:04,23:59:51
01-06-2017 00:03,0,NYCT_5727,40.820651,-73.891238,01-06-2017 00:04,24:02:00
01-06-2017 00:03,1,NYCT_4871,40.592957,-73.992363,01-06-2017 00:03,24:04:00
01-06-2017 00:03,0,NYCT_4425,40.701209,-73.939842,01-06-2017 00:03,24:05:41
01-06-2017 00:03,0,NYCT_6827,40.655891,-73.912777,01-06-2017 00:03,23:57:58
01-06-2017 00:03,1,NYCT_8303,40.593773,-74.135461,01-06-2017 00:04,23:51:25
01-06-2017 00:03,0,NYCT_3922,40.767701,-73.985205,01-06-2017 00:04,24:05:00
01-06-2017 00:03,1,NYCT_6536,40.737079,-73.877439,01-06-2017 00:03,24:06:31
01-06-2017 00:03,0,NYCT_6799,40.689888,-73.842436,01-06-2017 00:03,24:00:24
01-06-2017 00:03,1,NYCT_369,40.655694,-73.907161,01-06-2017 00:04,23:59:10
01-06-2017 00:03,1,NYCT_5897,40.736805,-73.995519,01-06-2017 00:04,23:58:27
01-06-2017 00:03,1,NYCT_4812,40.577,-73.981401,NA,NA
01-06-2017 00:03,0,NYCT_4194,40.789892,-73.781943,01-06-2017 00:07,24:01:00
01-06-2017 00:03,1,NYCT_5711,40.757062,-73.971952,01-06-2017 00:04,23:41:57
01-06-2017 00:03,1,NYCT_313,40.834736,-73.948997,01-06-2017 00:04,23:56:00
01-06-2017 00:03,1,NYCT_7777,40.81182,-73.926624,01-06-2017 00:04,24:03:21
01-06-2017 00:03,1,NYCT_8220,40.62615,-74.13137,01-06-2017 00:03,23:55:10
01-06-2017 00:03,1,NYCT_4602,40.649097,-73.958392,01-06-2017 00:04,24:05:22
01-06-2017 00:03,0,NYCT_7581,40.631927,-74.036429,01-06-2017 00:04,24:16:07
01-06-2017 00:03,1,NYCT_7775,40.849249,-73.933563,NA,23:48:15
01-06-2017 00:03,0,NYCT_303,40.823899,-73.911509,01-06-2017 00:04,24:00:17
01-06-2017 00:03,0,NYCT_303,40.823899,-73.911509,01-06-2017 00:04,24:00:11
01-06-2017 00:03,0,NYCT_5720,40.732511,-73.985327,01-06-2017 00:04,24:03:36
01-06-2017 00:03,0,NYCT_5720,40.732511,-73.985327,01-06-2017 00:04,24:03:30
01-06-2017 00:03,0,NYCT_6809,40.636398,-73.885832,01-06-2017 00:03,24:01:15
01-06-2017 00:03,0,NYCT_5718,40.718156,-73.994952,01-06-2017 00:04,23:45:39
01-06-2017 00:03,0,NYCT_4048,40.715167,-73.960583,NA,23:58:51
01-06-2017 00:03,1,NYCT_3867,40.859188,-73.934204,NA,24:05:00
01-06-2017 00:03,1,NYCT_6563,40.693922,-73.990411,NA,NA
01-06-2017 00:03,1,NYCT_675,40.850424,-73.906842,01-06-2017 00:03,24:03:59
01-06-2017 00:03,0,NYCT_7115,40.688978,-73.921147,01-06-2017 00:04,24:03:24
01-06-2017 00:03,1,NYCT_390,40.611549,-73.99784,01-06-2017 00:03,23:59:54
01-06-2017 00:03,0,NYCT_4392,40.824459,-73.948172,01-06-2017 00:04,24:05:23
01-06-2017 00:03,1,NYCT_5909,40.737932,-73.82505,01-06-2017 00:04,24:05:38
01-06-2017 00:03,0,NYCT_5041,40.655566,-73.959848,01-06-2017 00:04,23:58:47
01-06-2017 00:03,1,NYCT_5752,40.822586,-73.870815,01-06-2017 00:04,24:04:14
01-06-2017 00:03,0,NYCT_4694,40.70477,-73.79312,01-06-2017 00:04,00:16:36
01-06-2017 00:03,0,NYCT_7800,40.815097,-73.882562,01-06-2017 00:03,23:57:23
01-06-2017 00:03,1,NYCT_8473,40.690531,-73.743051,NA,24:00:38
01-06-2017 00:03,1,NYCT_321,40.827219,-73.869752,01-06-2017 00:03,00:02:24
01-06-2017 00:03,1,NYCT_8404,40.693725,-73.735616,NA,24:02:09
01-06-2017 00:03,1,NYCT_5755,40.839207,-73.843774,01-06-2017 00:04,24:01:08
01-06-2017 00:03,0,NYCT_7618,40.650971,-73.946295,01-06-2017 00:03,24:02:28
01-06-2017 00:03,1,NYCT_4415,40.872523,-73.889751,01-06-2017 00:04,24:03:27
01-06-2017 00:03,1,NYCT_660,40.690273,-73.987387,01-06-2017 00:04,24:02:50
01-06-2017 00:03,1,NYCT_2470,40.688431,-74.00954,01-06-2017 00:12,24:16:15
01-06-2017 00:03,1,NYCT_4890,40.575429,-73.983304,01-06-2017 00:04,24:01:09
01-06-2017 00:03,0,NYCT_4115,40.76797,-73.991826,NA,24:15:00
01-06-2017 00:03,0,NYCT_5066,40.654211,-73.952849,01-06-2017 00:03,23:56:59
01-06-2017 00:03,0,NYCT_8436,40.665264,-73.740102,01-06-2017 00:03,24:02:20
01-06-2017 00:03,1,NYCT_4085,40.876672,-73.864231,01-06-2017 00:04,24:04:00
01-06-2017 00:03,1,NYCT_6639,40.767889,-73.982351,01-06-2017 00:03,23:46:21
01-06-2017 00:03,1,NYCT_4439,40.698647,-73.94022,01-06-2017 00:04,24:01:00
01-06-2017 00:03,0,NYCT_6053,40.80841,-73.944921,01-06-2017 00:04,23:48:31
01-06-2017 00:03,1,NYCT_6657,40.785328,-73.949656,01-06-2017 00:05,24:04:00
01-06-2017 00:03,1,NYCT_8480,40.711836,-73.789872,01-06-2017 00:03,23:41:22
01-06-2017 00:03,1,NYCT_3887,40.777118,-73.979003,01-06-2017 00:03,23:45:44
01-06-2017 00:03,0,NYCT_7013,40.611737,-74.064396,01-06-2017 00:04,24:03:00
01-06-2017 00:03,1,NYCT_6027,40.832111,-73.857588,01-06-2017 00:03,23:54:00
01-06-2017 00:03,1,NYCT_4243,40.608867,-73.921236,NA,23:24:00
01-06-2017 00:03,1,NYCT_2583,40.766232,-73.977553,NA,23:58:00
01-06-2017 00:03,1,NYCT_4064,40.702788,-73.802104,01-06-2017 00:04,24:03:14
01-06-2017 00:03,0,NYCT_4440,40.691585,-73.936496,01-06-2017 00:03,24:04:07
01-06-2017 00:03,1,NYCT_6059,40.747647,-73.973788,01-06-2017 00:03,23:58:27
01-06-2017 00:03,1,NYCT_4929,40.645601,-73.911948,01-06-2017 00:04,24:04:24
01-06-2017 00:03,1,NYCT_5824,40.788136,-73.976083,NA,24:02:00
01-06-2017 00:03,1,NYCT_8162,40.590314,-74.100859,01-06-2017 00:04,23:48:25
01-06-2017 00:03,0,NYCT_339,40.660542,-73.962689,01-06-2017 00:04,24:02:25
01-06-2017 00:03,0,NYCT_3964,40.71276,-73.879002,01-06-2017 00:03,24:02:31
01-06-2017 00:03,1,NYCT_704,40.804282,-73.911476,01-06-2017 00:03,24:02:16
01-06-2017 00:03,0,NYCT_6453,40.739822,-73.786277,01-06-2017 00:04,24:04:31
01-06-2017 00:03,0,NYCT_6839,40.606273,-73.98831,NA,24:00:59
01-06-2017 00:03,0,NYCT_684,40.829912,-73.90188,01-06-2017 00:04,23:47:00
01-06-2017 00:03,0,NYCT_5891,40.771511,-73.953294,01-06-2017 00:04,23:52:00
01-06-2017 00:03,0,NYCT_4066,40.902757,-73.86826,NA,NA
01-06-2017 00:03,1,NYCT_3849,40.85064,-73.932764,01-06-2017 00:04,24:06:10
01-06-2017 00:03,1,NYCT_2778,40.691942,-74.011682,01-06-2017 00:06,24:09:55
01-06-2017 00:03,0,NYCT_4217,40.720118,-73.818302,01-06-2017 00:03,24:07:42
01-06-2017 00:03,0,NYCT_8443,40.764774,-73.725227,01-06-2017 00:04,24:02:00
01-06-2017 00:03,0,NYCT_6487,40.716374,-73.821137,01-06-2017 00:04,24:04:18
01-06-2017 00:03,0,NYCT_4621,40.692423,-73.990166,01-06-2017 00:03,24:03:31
01-06-2017 00:03,0,NYCT_3955,40.781632,-73.958248,01-06-2017 00:04,24:03:14
01-06-2017 00:03,1,NYCT_5290,40.743562,-73.971749,01-06-2017 00:04,24:16:00
01-06-2017 00:03,1,NYCT_4876,40.589642,-73.993345,NA,24:02:08
01-06-2017 00:03,0,NYCT_4827,40.6104,-73.954309,01-06-2017 00:03,23:58:00
01-06-2017 00:03,1,NYCT_4258,40.565523,-74.169632,01-06-2017 00:06,24:04:00
01-06-2017 00:03,1,NYCT_4188,40.771401,-73.878548,01-06-2017 00:08,23:44:17
01-06-2017 00:03,1,NYCT_4188,40.771401,-73.878548,01-06-2017 00:08,23:47:20
01-06-2017 00:03,1,NYCT_4188,40.771401,-73.878548,01-06-2017 00:08,23:44:24
01-06-2017 00:03,1,NYCT_4188,40.771401,-73.878548,01-06-2017 00:08,23:47:09
01-06-2017 00:03,1,NYCT_6394,40.756381,-73.989835,01-06-2017 00:03,24:02:00
01-06-2017 00:03,1,NYCT_8290,40.637353,-74.080498,01-06-2017 00:05,24:06:28
01-06-2017 00:03,0,NYCT_6379,40.750769,-73.987072,01-06-2017 00:04,24:04:03
01-06-2017 00:03,1,NYCT_5535,40.732169,-73.984517,01-06-2017 00:04,24:03:09
01-06-2017 00:03,1,NYCT_5277,40.713329,-73.97785,01-06-2017 00:04,24:17:31
01-06-2017 00:03,0,NYCT_3971,40.68684,-73.964688,01-06-2017 00:04,24:07:44
01-06-2017 00:03,0,NYCT_5623,40.735606,-73.985494,01-06-2017 00:04,23:59:05
01-06-2017 00:03,0,NYCT_7183,40.600468,-73.991415,01-06-2017 00:03,24:02:24
01-06-2017 00:03,1,NYCT_8457,40.701038,-73.789656,01-06-2017 00:03,24:03:00
01-06-2017 00:03,1,NYCT_423,40.641921,-73.981526,01-06-2017 00:03,23:57:42
01-06-2017 00:03,0,NYCT_8011,40.716171,-73.745773,01-06-2017 00:03,23:51:05
01-06-2017 00:03,0,NYCT_5104,40.600141,-73.942853,01-06-2017 00:14,23:56:00
01-06-2017 00:03,1,NYCT_5952,40.826258,-73.950045,01-06-2017 00:03,24:01:00
01-06-2017 00:03,1,NYCT_4517,40.700233,-73.905215,01-06-2017 00:04,24:04:05
01-06-2017 00:03,0,NYCT_5088,40.606879,-73.988682,01-06-2017 00:04,24:04:29
01-06-2017 00:03,1,NYCT_8469,40.712545,-73.784245,01-06-2017 00:04,23:58:34
01-06-2017 00:03,1,NYCT_6810,40.661712,-73.91927,01-06-2017 00:03,23:56:35
01-06-2017 00:03,0,NYCT_8210,40.631648,-74.150384,01-06-2017 00:04,23:59:01
01-06-2017 00:03,0,NYCT_5111,40.664491,-73.881062,01-06-2017 00:04,24:05:00
01-06-2017 00:03,0,NYCT_4416,40.889193,-73.831352,01-06-2017 00:04,24:01:30
01-06-2017 00:03,1,NYCT_4113,40.697287,-73.893257,01-06-2017 00:03,23:57:42
01-06-2017 00:03,0,NYCT_3948,40.784009,-73.979736,01-06-2017 00:03,23:56:00
01-06-2017 00:03,0,NYCT_5860,40.770014,-73.866524,01-06-2017 00:04,23:41:33
01-06-2017 00:03,0,NYCT_5860,40.770014,-73.866524,01-06-2017 00:04,23:41:43
01-06-2017 00:03,1,NYCT_8074,40.741685,-73.814708,01-06-2017 00:04,24:06:00
01-06-2017 00:03,0,NYCT_8036,40.705473,-73.776409,01-06-2017 00:03,24:03:48
01-06-2017 00:03,1,NYCT_5933,40.801503,-73.968248,NA,24:02:00
01-06-2017 00:03,0,NYCT_7223,40.696007,-73.9753,01-06-2017 00:04,24:02:08
01-06-2017 00:03,1,NYCT_4851,40.680881,-73.934633,NA,24:02:51
01-06-2017 00:03,0,NYCT_4089,40.854085,-73.838506,01-06-2017 00:04,00:11:15
01-06-2017 00:03,1,NYCT_5594,40.716364,-73.980281,NA,24:07:00
01-06-2017 00:03,1,NYCT_2725,40.563053,-74.175912,01-06-2017 00:03,24:01:32
01-06-2017 00:03,1,NYCT_273,40.884188,-73.849124,01-06-2017 00:04,24:07:06
01-06-2017 00:03,1,NYCT_359,40.616314,-74.030989,01-06-2017 00:03,23:58:00
01-06-2017 00:03,1,NYCT_2669,40.740316,-73.986673,01-06-2017 00:04,24:04:07
01-06-2017 00:03,0,NYCT_5266,40.842244,-73.876654,01-06-2017 00:03,24:05:00
01-06-2017 00:03,1,NYCT_5883,40.752484,-73.975291,01-06-2017 00:04,23:56:00
01-06-2017 00:03,1,NYCT_7132,40.659136,-73.884638,NA,23:46:55
01-06-2017 00:03,1,NYCT_375,40.638201,-73.978858,NA,NA
01-06-2017 00:03,1,NYCT_4613,40.698858,-73.93859,01-06-2017 00:03,24:03:15
01-06-2017 00:03,1,NYCT_8230,40.625395,-74.151153,01-06-2017 00:03,23:57:39
01-06-2017 00:03,0,NYCT_5747,40.878099,-73.871734,01-06-2017 00:03,24:04:08
01-06-2017 00:03,0,NYCT_5850,40.802016,-73.967722,01-06-2017 00:06,24:22:58
01-06-2017 00:03,1,NYCT_4435,40.649402,-73.8718,01-06-2017 00:05,24:00:00
01-06-2017 00:03,0,NYCT_4839,40.701121,-73.825027,01-06-2017 00:03,24:01:34
01-06-2017 00:03,0,NYCT_3888,40.768337,-73.981488,01-06-2017 00:04,23:29:47
01-06-2017 00:03,1,NYCT_4630,40.669177,-73.931083,01-06-2017 00:04,24:05:00
01-06-2017 00:03,1,NYCT_402,40.62164,-74.026087,01-06-2017 00:04,24:01:00
01-06-2017 00:03,1,NYCT_7197,40.656027,-73.923573,01-06-2017 00:03,23:59:59
01-06-2017 00:03,1,NYCT_3965,40.700301,-73.910252,01-06-2017 00:04,23:50:46
01-06-2017 00:03,1,NYCT_3877,40.824557,-73.951819,01-06-2017 00:03,24:00:25
01-06-2017 00:03,1,NYCT_8089,40.744791,-73.77297,01-06-2017 00:03,24:01:36
01-06-2017 00:03,0,NYCT_5749,40.855475,-73.876287,01-06-2017 00:05,24:11:00
01-06-2017 00:03,0,NYCT_6702,40.80447,-73.951604,01-06-2017 00:04,23:59:00
01-06-2017 00:03,1,NYCT_7133,40.640864,-73.897558,NA,00:02:33
01-06-2017 00:03,1,NYCT_7110,40.615149,-73.946048,NA,23:43:01
01-06-2017 00:03,1,NYCT_7110,40.615149,-73.946048,NA,23:43:00
01-06-2017 00:03,0,NYCT_3946,40.849557,-73.933556,01-06-2017 00:03,23:55:13
01-06-2017 00:03,0,NYCT_7363,40.60761,-73.952964,01-06-2017 00:04,24:00:19
01-06-2017 00:03,1,NYCT_5643,40.703024,-74.011252,01-06-2017 00:03,23:58:49
01-06-2017 00:03,0,NYCT_6759,40.761342,-73.979371,01-06-2017 00:04,24:02:28
01-06-2017 00:03,0,NYCT_8489,40.726332,-73.751035,01-06-2017 00:04,23:59:35
01-06-2017 00:03,1,NYCT_7102,40.678855,-73.921451,01-06-2017 00:04,23:57:51
01-06-2017 00:03,1,NYCT_6896,40.724598,-73.754245,01-06-2017 00:03,24:02:00
01-06-2017 00:03,0,NYCT_6754,40.841933,-73.942366,01-06-2017 00:03,24:02:00
01-06-2017 00:03,1,NYCT_6675,40.764777,-73.974101,01-06-2017 00:04,24:09:21
01-06-2017 00:03,1,NYCT_8369,40.845894,-73.921874,01-06-2017 00:03,24:09:38
01-06-2017 00:03,1,NYCT_8111,40.688822,-73.776956,01-06-2017 00:04,24:02:43
01-06-2017 00:03,1,NYCT_2518,40.666164,-73.996342,01-06-2017 00:07,24:01:00
01-06-2017 00:03,1,NYCT_1206,40.87809,-73.902592,NA,24:02:46
01-06-2017 00:03,0,NYCT_6529,40.687206,-73.941961,01-06-2017 00:04,23:56:20
01-06-2017 00:03,1,NYCT_6762,40.730203,-73.990619,01-06-2017 00:03,23:47:00
